track_id	track_name	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	playlist_genre	playlist_subgenre
3T3aWHBbX85hqRPsd8vhJB	Heard It in a Love Song	The Marshall Tucker Band	46	3T3aWHBbX85hqRPsd8vhJB	Where a Country Boy Belongs	2006-01-01	Southern Rock/Classic Rock	3T3aWHBbX85hqRPsd8vhJB	0.55	0.8	2	-7.48	1	0.04	0.164	0.00114	0.13	0.63	152.81	295667	rock	classic rock
4LQ33pNDlSJwKmwXNfupbv	Take the Highway	The Marshall Tucker Band	31	4LQ33pNDlSJwKmwXNfupbv	Greatest Hits	2011-01-01	Southern Rock/Classic Rock	4LQ33pNDlSJwKmwXNfupbv	0.34	0.85	7	-3.57	1	0.04	0.039	0.00178	0.06	0.52	96.12	371907	rock	classic rock
5qMfl9sJQN2ernHq3kB6mT	Cocaine Habit	Old Crow Medicine Show	37	5qMfl9sJQN2ernHq3kB6mT	Big Iron World	2006-08-29	Southern Rock/Classic Rock	5qMfl9sJQN2ernHq3kB6mT	0.66	0.78	9	-4.6	1	0.21	0.757	2.28e-06	0.09	0.91	160.72	162707	rock	classic rock
4JwjzS9WFkWlpzGCwh82fn	Atlantic City	The Band	61	4JwjzS9WFkWlpzGCwh82fn	Jericho	1993-11-02	Southern Rock/Classic Rock	4JwjzS9WFkWlpzGCwh82fn	0.65	0.52	9	-9.21	1	0.02	0.466	1.5e-06	0.16	0.72	98.13	314840	rock	classic rock
1FK6vbNH6Ew6Sid3467GLa	Long Distance Operator - Remastered	The Band	20	1FK6vbNH6Ew6Sid3467GLa	Capitol Rarities 1968-1977 (Remastered)	2015-01-01	Southern Rock/Classic Rock	1FK6vbNH6Ew6Sid3467GLa	0.65	0.71	0	-7.52	1	0.05	0.577	0.00434	0.13	0.88	139.97	238333	rock	classic rock
5GyPVseTXBFhXEOXYaTeXh	Get Up Jake - Stereo Remix/Remastered	The Band	15	5GyPVseTXBFhXEOXYaTeXh	Capitol Rarities 1968-1977 (Remastered)	2015-01-01	Southern Rock/Classic Rock	5GyPVseTXBFhXEOXYaTeXh	0.71	0.62	2	-7.84	1	0.03	0.536	1.51e-06	0.25	0.9	110.59	137800	rock	classic rock
6K6et6hTnu1IyWAZsyQlYO	Rag Mama Rag - Alternate Vocal Take Rough Mix/Remastered	The Band	14	6K6et6hTnu1IyWAZsyQlYO	Capitol Rarities 1968-1977 (Remastered)	2015-01-01	Southern Rock/Classic Rock	6K6et6hTnu1IyWAZsyQlYO	0.59	0.79	5	-9.09	0	0.04	0.783	0.0191	0.07	0.96	91.24	185000	rock	classic rock
2yrRiQtE34zp4EuL9DvrdZ	Jemima Surrender - Early Version/Remastered	The Band	13	2yrRiQtE34zp4EuL9DvrdZ	Capitol Rarities 1968-1977 (Remastered)	2015-01-01	Southern Rock/Classic Rock	2yrRiQtE34zp4EuL9DvrdZ	0.78	0.72	9	-8.31	0	0.03	0.614	4.66354521010071	0.11	0.96	114.05	228667	rock	classic rock
6FRwDxXsvSasw0y2eDArsz	Sunshine Of Your Love	Cream	73	6FRwDxXsvSasw0y2eDArsz	Disraeli Gears	1967-11-02	Southern Rock/Classic Rock	6FRwDxXsvSasw0y2eDArsz	0.68	0.48	2	-12.59	1	0.04	0.475	6.57e-05	0.12	0.78	115.08	250000	rock	classic rock
49wUEruAhNTs6rIUJkla9B	College Days	The Great Divide	32	49wUEruAhNTs6rIUJkla9B	Revolutions	1999-04-16	Southern Rock/Classic Rock	49wUEruAhNTs6rIUJkla9B	0.32	0.86	9	-2.86	1	0.04	0.306	5.73e-05	0.32	0.54	143.44	227067	rock	classic rock
5cowxw11VmCvuGQrRQJCc6	The Highway Song	Free	13	5cowxw11VmCvuGQrRQJCc6	Chronicles	2005-01-01	Southern Rock/Classic Rock	5cowxw11VmCvuGQrRQJCc6	0.5	0.48	0	-12.84	1	0.03	0.497	0.00088	0.07	0.69	104.72	255307	rock	classic rock
6hu1f1cXSw7OAqhpSQ2zDy	Dazed and Confused	Led Zeppelin	63	6hu1f1cXSw7OAqhpSQ2zDy	Led Zeppelin	1969-01-12	Southern Rock/Classic Rock	6hu1f1cXSw7OAqhpSQ2zDy	0.27	0.55	2	-9.53	1	0.05	0.044	0.0096	0.1	0.43	86.76	386373	rock	classic rock
1KDsONFxp3YtnJTaLeWFIi	Layla	Derek & The Dominos	43	1KDsONFxp3YtnJTaLeWFIi	Complete Clapton	2007-10-09	Southern Rock/Classic Rock	1KDsONFxp3YtnJTaLeWFIi	0.41	0.8	5	-6.62	1	0.06	0.513	0.375	0.22	0.27	113.99	428387	rock	classic rock
58XWGx7KNNkKneHdprcprX	Rock You Like A Hurricane	Scorpions	68	58XWGx7KNNkKneHdprcprX	Love At First Sting	1984-03-27	Classic Rock Retrogamer	58XWGx7KNNkKneHdprcprX	0.48	0.62	4	-12.93	0	0.05	0.00543	0.000146	0.28	0.72	125.7	252493	rock	classic rock
7hVhRCDV100Jq26NGR7adw	Good Times Roll	The Cars	60	7hVhRCDV100Jq26NGR7adw	The Cars	1978-06-06	Classic Rock Retrogamer	7hVhRCDV100Jq26NGR7adw	0.61	0.66	4	-9.46	1	0.03	0.0951	8.27e-05	0.12	0.63	107.64	225853	rock	classic rock
5CQ30WqJwcep0pYcV4AMNc	Stairway to Heaven - Remaster	Led Zeppelin	78	5CQ30WqJwcep0pYcV4AMNc	Led Zeppelin IV (Deluxe Edition)	1971-11-08	Classic Rock Retrogamer	5CQ30WqJwcep0pYcV4AMNc	0.34	0.34	9	-12.05	0	0.03	0.58	0.0032	0.12	0.2	82.43	482830	rock	classic rock
0mtUvL8w3vQiMm93AfnRpO	Welcome to My Nightmare	Alice Cooper	45	0mtUvL8w3vQiMm93AfnRpO	Welcome To My Nightmare	1975	Classic Rock Retrogamer	0mtUvL8w3vQiMm93AfnRpO	0.44	0.72	11	-13.23	0	0.05	0.305	0.00122	0.07	0.59	112.41	320640	rock	classic rock
5E89Izp4YhPyNShoxiOJ1u	Rock & Roll Band	Boston	55	5E89Izp4YhPyNShoxiOJ1u	Boston	1976	Classic Rock Retrogamer	5E89Izp4YhPyNShoxiOJ1u	0.49	0.84	4	-6.15	1	0.04	0.00343	1.55914977574721	0.38	0.66	136.74	180347	rock	classic rock
6L5BZEcZmD6RBJnimzlyKr	Nights In White Satin - Single Version / Mono Mix	The Moody Blues	67	6L5BZEcZmD6RBJnimzlyKr	Days Of Future Passed (Deluxe Version)	1967-11-10	Classic Rock Retrogamer	6L5BZEcZmD6RBJnimzlyKr	0.2	0.48	4	-4.99	0	0.03	0.465	0.497	0.07	0.17	84.71	269107	rock	classic rock
2nluoJKvE7rTBN7kve8dnr	Spill The Wine	Eric Burdon	51	2nluoJKvE7rTBN7kve8dnr	The Best Of Eric Burdon & War	1976-01-01	Classic Rock Retrogamer	2nluoJKvE7rTBN7kve8dnr	0.84	0.45	2	-11.9	0	0.05	0.47	0	0.08	0.95	119.45	244307	rock	classic rock
7pu8AhGUxHZSCWTkQ2eb5M	Bad Reputation	Joan Jett & The Blackhearts	63	7pu8AhGUxHZSCWTkQ2eb5M	Bad Reputation (Expanded Edition)	1981-01-23	Classic Rock Retrogamer	7pu8AhGUxHZSCWTkQ2eb5M	0.38	0.97	6	-4.06	1	0.19	0.00192	0.0139	0.06	0.82	203.72	169187	rock	classic rock
7cdnq45E9aP2XDStHg5vd7	Cherry Bomb	The Runaways	65	7cdnq45E9aP2XDStHg5vd7	The Runaways	1976	Classic Rock Retrogamer	7cdnq45E9aP2XDStHg5vd7	0.5	0.81	11	-8.19	1	0.06	0.0455	4.75e-05	0.13	0.5	136.59	138707	rock	classic rock
1pH0ZuY6owJ8sao2eZsx7g	I Do The Rock	Tim Curry	30	1pH0ZuY6owJ8sao2eZsx7g	Fearless	1979-01-01	Classic Rock Retrogamer	1pH0ZuY6owJ8sao2eZsx7g	0.81	0.7	0	-10.09	1	0.03	0.314	0.000318	0.07	0.92	104.6	281413	rock	classic rock
29SyMC0plk6qw8NMF7lfRL	You Really Got Me - Mono Mix	The Kinks	72	29SyMC0plk6qw8NMF7lfRL	Kinks	1964-10-02	Classic Rock Retrogamer	29SyMC0plk6qw8NMF7lfRL	0.57	0.94	8	-6.44	1	0.08	0.493	0	0.1	0.96	137.38	134253	rock	classic rock
632wpQN4nWLEvxUyGZxyLM	Behind Blue Eyes	The Who	52	632wpQN4nWLEvxUyGZxyLM	Whos Next (Expanded Edition)	1971-08-14	Classic Rock Retrogamer	632wpQN4nWLEvxUyGZxyLM	0.41	0.52	2	-10.71	1	0.03	0.115	7.34e-06	0.31	0.29	128.59	222467	rock	classic rock
3uVmR6oQq0NluVZXkipKHV	Expecting to Fly	Buffalo Springfield	43	3uVmR6oQq0NluVZXkipKHV	Buffalo Springfield Again	1967-10-30	Classic Rock Retrogamer	3uVmR6oQq0NluVZXkipKHV	0.25	0.35	10	-13.28	1	0.03	0.791	0.326	0.1	0.12	75.52	224200	rock	classic rock
5WyuRWUcOOhAic0tj9Pl28	Satellite of Love	Lou Reed	61	5WyuRWUcOOhAic0tj9Pl28	Transformer	1972-12-01	Classic Rock Retrogamer	5WyuRWUcOOhAic0tj9Pl28	0.46	0.5	5	-10.19	1	0.03	0.442	5.51e-06	0.3	0.57	121.86	221120	rock	classic rock
0hnlRgTh80b1emNnM0jmwt	Mannish Boy	Jimi Hendrix	51	0hnlRgTh80b1emNnM0jmwt	Both Sides of the Sky	2018-03-09	Classic Rock Retrogamer	0hnlRgTh80b1emNnM0jmwt	0.57	0.9	8	-8.83	0	0.09	0.0285	0.0787	0.48	0.83	110.82	301520	rock	classic rock
1BCfh9P3b9ghCYrt3N5Bkp	Gimme Shelter - Mono	The Rolling Stones	36	1BCfh9P3b9ghCYrt3N5Bkp	The Rolling Stones In Mono (Remastered 2016)	1966-01-01	Classic Rock Retrogamer	1BCfh9P3b9ghCYrt3N5Bkp	0.64	0.61	1	-8.57	0	0.03	0.529	0.0355	0.14	0.5	118.6	271507	rock	classic rock
1CM1wOqD2AIjt2MWd31LV2	Solsbury Hill	Peter Gabriel	60	1CM1wOqD2AIjt2MWd31LV2	Peter Gabriel 1: Car (Remastered Version)	1977-02-25	Classic Rock Retrogamer	1CM1wOqD2AIjt2MWd31LV2	0.68	0.63	11	-8.84	1	0.03	0.363	0.000873	0.31	0.48	102.46	261440	rock	classic rock
76TpWFiK5YCgw1hy26DWZp	What Is Life	George Harrison	66	76TpWFiK5YCgw1hy26DWZp	All Things Must Pass (Remastered)	1970-11-27	Classic Rock Retrogamer	76TpWFiK5YCgw1hy26DWZp	0.47	0.83	4	-5.85	1	0.03	0.00654	0.000332	0.33	0.88	131.25	264413	rock	classic rock
1Jmqubf9kGkWeYQXQKImL5	People Are Strange	The Doors	69	1Jmqubf9kGkWeYQXQKImL5	Strange Days	1967-09-25	Classic Rock Retrogamer	1Jmqubf9kGkWeYQXQKImL5	0.7	0.47	4	-8.58	0	0.04	0.685	0	0.32	0.76	119.29	130173	rock	classic rock
06ku5BBS2HufqSDVkcSR15	Tunnel of Love (Intro: The Carousel Waltz)	Dire Straits	43	06ku5BBS2HufqSDVkcSR15	Making Movies	1980-10-17	Classic Rock Retrogamer	06ku5BBS2HufqSDVkcSR15	0.49	0.69	5	-10.71	1	0.04	0.245	0.0185	0.28	0.56	137.17	488693	rock	classic rock
69eihm0ByPDKtOnZ2B9mA7	Hot Child In The City - (Pre-Order Exclusive)	Nick Gilder	46	69eihm0ByPDKtOnZ2B9mA7	Hot Child In The City	2001-01-01	Classic Rock Retrogamer	69eihm0ByPDKtOnZ2B9mA7	0.8	0.71	4	-5.1	1	0.04	0.0367	0.000372	0.12	0.77	110.73	214960	rock	classic rock
5eU8qMd0TpaLqTGDZJaLDs	Need You Tonight	INXS	64	5eU8qMd0TpaLqTGDZJaLDs	Kick	1987	Classic Rock Retrogamer	5eU8qMd0TpaLqTGDZJaLDs	0.8	0.72	10	-4.98	0	0.07	0.0713	0.154	0.07	0.88	109.03	180518	rock	classic rock
6iwWFPOSfhH6kArlU52fp0	Give Blood	Pete Townshend	35	6iwWFPOSfhH6kArlU52fp0	White City: A Novel	1985-11-30	Classic Rock Retrogamer	6iwWFPOSfhH6kArlU52fp0	0.51	0.79	8	-11.9	1	0.05	0.00974	6.87899237261154	0.05	0.41	127.64	346973	rock	classic rock
2TNJMzB30nuEpww7EOx75L	My Old School	Steely Dan	55	2TNJMzB30nuEpww7EOx75L	Countdown To Ecstasy	1973-01-01	Classic Rock Retrogamer	2TNJMzB30nuEpww7EOx75L	0.72	0.65	7	-10.48	1	0.06	0.257	0.000285	0.06	0.96	125.02	344907	rock	classic rock
6yl8Es1tCYD9WdSkeVLFw4	You Shook Me All Night Long	AC/DC	72	6yl8Es1tCYD9WdSkeVLFw4	Who Made Who	1986-05-24	Workday: Rock Classics	6yl8Es1tCYD9WdSkeVLFw4	0.53	0.77	7	-5.51	1	0.06	0.00224	0.000685	0.3	0.77	127.32	210880	rock	classic rock
78Az0Z1vNJgqv9QSB0ULLV	Paint It Black	The Rolling Stones	24	78Az0Z1vNJgqv9QSB0ULLV	Singles 1965-1967	2004-07-12	Workday: Rock Classics	78Az0Z1vNJgqv9QSB0ULLV	0.5	0.84	5	-7.8	0	0.09	0.0139	0.0419	0.36	0.74	159.51	224133	rock	classic rock
74EV0g12ihUoOUXMprFpZB	Losing My Religion	R.E.M.	23	74EV0g12ihUoOUXMprFpZB	Out Of Time (U.S. Version)	1991-01-01	Workday: Rock Classics	74EV0g12ihUoOUXMprFpZB	0.67	0.84	9	-5.99	0	0.03	0.0767	0	0.14	0.82	125.44	267733	rock	classic rock
48UPSzbZjgc449aqz8bxox	Californication	Red Hot Chili Peppers	81	48UPSzbZjgc449aqz8bxox	Californication (Deluxe Edition)	1999-06-08	Workday: Rock Classics	48UPSzbZjgc449aqz8bxox	0.59	0.77	9	-2.79	0	0.03	0.0021	0.00165	0.13	0.33	96.48	329733	rock	classic rock
4P5KoWXOxwuobLmHXLMobV	Come As You Are	Nirvana	72	4P5KoWXOxwuobLmHXLMobV	Nevermind (Remastered)	1991-09-26	Workday: Rock Classics	4P5KoWXOxwuobLmHXLMobV	0.5	0.82	4	-5.85	0	0.04	0.00016	0.00161	0.09	0.54	120.12	218920	rock	classic rock
3bbUkaQYGQHkx1TJi7gPSL	Kryptonite	3 Doors Down	16	3bbUkaQYGQHkx1TJi7gPSL	The Better Life - Deluxe Edition	2007-01-01	Workday: Rock Classics	3bbUkaQYGQHkx1TJi7gPSL	0.55	0.87	11	-5.1	0	0.03	0.00494	3.48e-05	0.16	0.51	99.01	233827	rock	classic rock
5SnOyuBtyzufoXBAKOdcxD	The Unforgiven	Metallica	15	5SnOyuBtyzufoXBAKOdcxD	Metallica	1991-08-12	Workday: Rock Classics	5SnOyuBtyzufoXBAKOdcxD	0.54	0.6	7	-9.58	1	0.03	0.0108	0.00552	0.13	0.25	139.44	387133	rock	classic rock
61lqNlVRnWYiR9C7BDJw2l	You Give Love A Bad Name	Bon Jovi	16	61lqNlVRnWYiR9C7BDJw2l	Bon Jovi Greatest Hits	2010-01-01	Workday: Rock Classics	61lqNlVRnWYiR9C7BDJw2l	0.53	0.96	0	-2.57	0	0.06	0.0528	4.84e-06	0.37	0.82	122.81	223147	rock	classic rock
6wjSNO6uJYlgbbfauyWhiw	Wind Of Change	Scorpions	23	6wjSNO6uJYlgbbfauyWhiw	Crazy World	1990-01-01	Workday: Rock Classics	6wjSNO6uJYlgbbfauyWhiw	0.45	0.54	0	-10.11	1	0.04	0.297	0	0.09	0.28	151.36	313227	rock	classic rock
0AJ62x1CXjJf3VW25CeZXa	Stairway To Heaven	Led Zeppelin	0	0AJ62x1CXjJf3VW25CeZXa	Led Zeppelin IV	1971-11-08	Workday: Rock Classics	0AJ62x1CXjJf3VW25CeZXa	0.35	0.34	7	-12.45	1	0.03	0.575	0.00674	0.18	0.21	84.2	478173	rock	classic rock
6bOTe8T116DNpwp2H6Hxgh	Money For Nothing	Dire Straits	8	6bOTe8T116DNpwp2H6Hxgh	The Best of Dire Straits & Mark Knopfler - Private Investigations (Limited Edition)	2005-11-07	Workday: Rock Classics	6bOTe8T116DNpwp2H6Hxgh	0.64	0.78	7	-6.8	0	0.04	0.037	0.000107	0.06	0.6	134.2	504200	rock	classic rock
1gij27s31tFKcTHa8f1u4g	Hard as a Rock	AC/DC	62	1gij27s31tFKcTHa8f1u4g	Ballbreaker	1995-09-22	Workday: Rock Classics	1gij27s31tFKcTHa8f1u4g	0.48	0.72	4	-5.64	1	0.03	0.0018	0.18	0.11	0.2	116.34	271000	rock	classic rock
6fXseQ4TPa02SRGDf7Hm2p	Black Betty	Ram Jam	39	6fXseQ4TPa02SRGDf7Hm2p	70s 100 Hits	2010-02-26	Workday: Rock Classics	6fXseQ4TPa02SRGDf7Hm2p	0.44	0.82	11	-9.26	0	0.14	0.00679	8.09422457425389	0.14	0.66	117.19	237280	rock	classic rock
5Uf6OfGfz436zAegn1kui6	Sunday Bloody Sunday	U2	9	5Uf6OfGfz436zAegn1kui6	The Best of 1980-1990 & B-Sides	1998-10-01	Workday: Rock Classics	5Uf6OfGfz436zAegn1kui6	0.54	0.96	6	-5.69	1	0.05	0.411	0.00205	0.05	0.78	100.46	279493	rock	classic rock
6hDegaGv8VwBoMhGqoPfxR	Cocaine	Eric Clapton	51	6hDegaGv8VwBoMhGqoPfxR	Classic Eric Clapton	2005-01-01	Workday: Rock Classics	6hDegaGv8VwBoMhGqoPfxR	0.7	0.58	9	-9.72	1	0.03	0.0744	0.0212	0.32	0.68	105.17	218107	rock	classic rock
3yP0cohcr97BUNJcgvmSVg	The Passenger	Iggy Pop	21	3yP0cohcr97BUNJcgvmSVg	Lust For Life	1977-09-09	Workday: Rock Classics	3yP0cohcr97BUNJcgvmSVg	0.5	0.85	0	-8.1	1	0.05	0.0797	0	0.24	0.74	134.94	284067	rock	classic rock
5kUdKwPCyamXAKGgF1WnCk	Crazy Train	Ozzy Osbourne	34	5kUdKwPCyamXAKGgF1WnCk	Memoirs of a Madman	2014	Workday: Rock Classics	5kUdKwPCyamXAKGgF1WnCk	0.45	0.92	9	-3.34	1	0.1	0.361	0.001	0.26	0.51	137.65	291000	rock	classic rock
2miAut6dp9BWdGmOxwSGEC	Sweet Dreams (Are Made Of This)	Marilyn Manson	10	2miAut6dp9BWdGmOxwSGEC	Smells Like Children	1995-01-01	Workday: Rock Classics	2miAut6dp9BWdGmOxwSGEC	0.39	0.64	8	-5.27	1	0.03	0.00502	0.565	0.3	0.13	92.4	293293	rock	classic rock
7u5dBtASrtOuBTTZjJrvuJ	My Hero	Foo Fighters	60	7u5dBtASrtOuBTTZjJrvuJ	Greatest Hits	2009-11-03	Workday: Rock Classics	7u5dBtASrtOuBTTZjJrvuJ	0.36	0.92	4	-4.22	1	0.07	6.01e-05	0.000251	0.06	0.3	153.98	258973	rock	classic rock
40IzXkMLfTKAgRvfJvqmCx	The Boys Are Back In Town	Thin Lizzy	3	40IzXkMLfTKAgRvfJvqmCx	Gods of Guitar	2010-01-01	Workday: Rock Classics	40IzXkMLfTKAgRvfJvqmCx	0.44	0.85	8	-5.04	1	0.07	0.216	1.53e-06	0.11	0.67	81.43	264613	rock	classic rock
5BHfKRD3LTxFz1tX8AH0DN	Black Hole Sun	Soundgarden	46	5BHfKRD3LTxFz1tX8AH0DN	Telephantasm	2010-09-28	Workday: Rock Classics	5BHfKRD3LTxFz1tX8AH0DN	0.34	0.74	6	-6.89	1	0.04	8.06e-05	3e-05	0.07	0.15	105.19	317693	rock	classic rock
0yd0NF2DaG04KLqJT5LLV2	Detroit Rock City	KISS	6	0yd0NF2DaG04KLqJT5LLV2	Greatest Kiss	1997-04-08	Workday: Rock Classics	0yd0NF2DaG04KLqJT5LLV2	0.55	0.9	5	-7.24	1	0.06	0.0381	3.37e-05	0.16	0.46	90.59	218693	rock	classic rock
6crBy2sODw2HS53xquM6us	Tribute	Tenacious D	65	6crBy2sODw2HS53xquM6us	Tenacious D	2001-08-30	Workday: Rock Classics	6crBy2sODw2HS53xquM6us	0.36	0.77	9	-6.18	0	0.07	0.181	0.000856	0.09	0.42	94.17	248053	rock	classic rock
39J10NL0mFTAdJbapoo2rC	Poison	Alice Cooper	57	39J10NL0mFTAdJbapoo2rC	The Best Of Alice Cooper	2007-05-05	Workday: Rock Classics	39J10NL0mFTAdJbapoo2rC	0.3	0.91	2	-6.1	0	0.12	0.0524	3.61e-05	0.11	0.3	118.79	270787	rock	classic rock
5pQYjzkALsgYOcFTC8DMmU	Sad But True	Metallica	12	5pQYjzkALsgYOcFTC8DMmU	Metallica	1991-08-12	Workday: Rock Classics	5pQYjzkALsgYOcFTC8DMmU	0.63	0.84	7	-6.34	1	0.03	0.000773	0.00152	0.06	0.43	89.23	324560	rock	classic rock
0IXpUl1fn2QZcBavfuq0H4	Living After Midnight	Judas Priest	63	0IXpUl1fn2QZcBavfuq0H4	British Steel	1980	Workday: Rock Classics	0IXpUl1fn2QZcBavfuq0H4	0.61	0.82	4	-6.05	1	0.05	0.0136	1.75e-06	0.06	0.82	134.99	210133	rock	classic rock
3cwDSDzTiWr5H5xMQhQ6Mx	Du hast	Rammstein	17	3cwDSDzTiWr5H5xMQhQ6Mx	Sehnsucht	1997-08-22	Workday: Rock Classics	3cwDSDzTiWr5H5xMQhQ6Mx	0.64	0.92	9	-6.28	0	0.04	0.00369	0.055	0.33	0.72	125.11	234227	rock	classic rock
1i8TVeZA6ZiSyrdLKQ4DEd	Cats In The Cradle	Ugly Kid Joe	7	1i8TVeZA6ZiSyrdLKQ4DEd	Rock	2003-01-01	Workday: Rock Classics	1i8TVeZA6ZiSyrdLKQ4DEd	0.47	0.45	8	-11.12	1	0.03	0.226	1.77e-06	0.08	0.46	75.79	241000	rock	classic rock
0gmbgwZ8iqyMPmXefof8Yf	How You Remind Me	Nickelback	78	0gmbgwZ8iqyMPmXefof8Yf	Silver Side Up	2001-09-11	Workday: Rock Classics	0gmbgwZ8iqyMPmXefof8Yf	0.45	0.76	10	-5.04	1	0.03	0.00135	0	0.1	0.54	172.09	223840	rock	classic rock
0eaZbB3SewakRxB9uHKjjj	Owner Of A Lonely Heart	Yes	7	0eaZbB3SewakRxB9uHKjjj	90125	1983-06-01	Workday: Rock Classics	0eaZbB3SewakRxB9uHKjjj	0.73	0.55	7	-13.92	1	0.04	0.252	0.00257	0.15	0.93	124.99	266267	rock	classic rock
1tQ5TSr1tyeQUbHKBee0jv	Here I Go Again	Whitesnake	53	1tQ5TSr1tyeQUbHKBee0jv	Whitesnakes Greatest Hits	1994-07-04	Workday: Rock Classics	1tQ5TSr1tyeQUbHKBee0jv	0.48	0.88	7	-5.43	1	0.03	0.151	0.00017	0.14	0.69	92.97	232800	rock	classic rock
54yLLvpezvPO1lA3GspiZj	Holy Diver	Dio	65	54yLLvpezvPO1lA3GspiZj	Holy Diver	1983	Workday: Rock Classics	54yLLvpezvPO1lA3GspiZj	0.47	0.78	10	-10.67	0	0.09	0.0125	0.475	0.27	0.12	91.98	340640	rock	classic rock
3G0EKJZy0j3rMG077UawaC	Man in the Box	Alice In Chains	49	3G0EKJZy0j3rMG077UawaC	Facelift	1990-09-04	Workday: Rock Classics	3G0EKJZy0j3rMG077UawaC	0.35	0.76	8	-8.56	1	0.04	0.00229	7.54e-06	0.21	0.64	106.46	284427	rock	classic rock
6FEKEO3y7QFcMwoGeR0GtU	Crimson and Clover	Tommy James & The Shondells	56	6FEKEO3y7QFcMwoGeR0GtU	Tommy James And The Shondells: Anthology	1989	Classic Rock Greatest Hits	6FEKEO3y7QFcMwoGeR0GtU	0.46	0.61	11	-11.77	1	0.07	0.275	0.0198	0.11	0.68	84.44	209800	rock	classic rock
060AenZFpUKot40Pv0CJ0l	I Go Blind	Hootie & The Blowfish	42	060AenZFpUKot40Pv0CJ0l	Friends Soundtrack	1995-09-19	Classic Rock Greatest Hits	060AenZFpUKot40Pv0CJ0l	0.61	0.79	0	-7.54	1	0.03	0.213	9.09607633529231	0.14	0.86	121.99	188800	rock	classic rock
1GcVa4jFySlun4jLSuMhiq	Angie	The Rolling Stones	72	1GcVa4jFySlun4jLSuMhiq	Goats Head Soup (Remastered 2009)	1973-08-31	Classic Rock Greatest Hits	1GcVa4jFySlun4jLSuMhiq	0.43	0.55	9	-6.13	0	0.03	0.67	0.000152	0.1	0.41	136.3	272000	rock	classic rock
4P90OxmWTJI5uAt9e65lMV	Love Is Like Oxygen - Alternate Version	Sweet	38	4P90OxmWTJI5uAt9e65lMV	Greatest Hits (Alternate Versions)	2012-06-12	Classic Rock Greatest Hits	4P90OxmWTJI5uAt9e65lMV	0.48	0.63	9	-8.36	0	0.07	0.372	9.60741936385166	0.31	0.31	126.53	379853	rock	classic rock
1KYzwQbt73OvhLAta0KQ4j	Give A Little Bit	Supertramp	0	1KYzwQbt73OvhLAta0KQ4j	Classics	1987-02-23	Classic Rock Greatest Hits	1KYzwQbt73OvhLAta0KQ4j	0.56	0.45	2	-15.45	1	0.04	0.0788	0.00512	0.16	0.51	90.81	248733	rock	classic rock
5QoFWpXoaUyT44VmR98wLl	Suavecito	Malo	46	5QoFWpXoaUyT44VmR98wLl	Malo	1972	Classic Rock Greatest Hits	5QoFWpXoaUyT44VmR98wLl	0.56	0.56	11	-10.95	0	0.03	0.412	1.98e-05	0.09	0.67	113.91	395200	rock	classic rock
4wpBgGZWcMPQA1iusHwl2t	Back On My Feet Again	The Babys	0	4wpBgGZWcMPQA1iusHwl2t	Union Jacks	1980	Classic Rock Greatest Hits	4wpBgGZWcMPQA1iusHwl2t	0.52	0.68	9	-6.81	1	0.04	0.0811	0	0.12	0.5	121.85	198733	rock	classic rock
5BXj1QDRU77J1ngVavG1tI	Kyrie - Single Version	Mr. Mister	54	5BXj1QDRU77J1ngVavG1tI	The Best of Mr. Mister	2001-04-17	Classic Rock Greatest Hits	5BXj1QDRU77J1ngVavG1tI	0.49	0.68	0	-8.77	1	0.04	0.287	0	0.39	0.62	89.74	256960	rock	classic rock
0BTYL86ryKRHvAndNeoiuP	Fly Like An Eagle	Steve Miller Band	2	0BTYL86ryKRHvAndNeoiuP	Fly Like An Eagle	1976	Classic Rock Greatest Hits	0BTYL86ryKRHvAndNeoiuP	0.56	0.75	9	-12.77	0	0.11	0.61	0.0194	0.33	0.64	100.08	282693	rock	classic rock
7vUyjcxGN6qLETksF03PYZ	Without You	Harry Nilsson	0	7vUyjcxGN6qLETksF03PYZ	The Definitive 70s	2008-02-12	Classic Rock Greatest Hits	7vUyjcxGN6qLETksF03PYZ	0.34	0.26	4	-11.98	1	0.03	0.299	3.92e-06	0.06	0.16	130.62	200560	rock	classic rock
3rXfT58koa2PevJMNT5ahk	The One Thing	INXS	26	3rXfT58koa2PevJMNT5ahk	The Best Of INXS	2002-06-04	Classic Rock Greatest Hits	3rXfT58koa2PevJMNT5ahk	0.45	0.94	9	-4.23	1	0.11	0.0493	0.00565	0.27	0.36	137.56	205427	rock	classic rock
4KkGTqja19AHqItq3XBV3C	One	Three Dog Night	46	4KkGTqja19AHqItq3XBV3C	The Best Of 3 Dog Night	1982-01-01	Classic Rock Greatest Hits	4KkGTqja19AHqItq3XBV3C	0.56	0.42	10	-13.38	0	0.04	0.151	2.18e-05	0.11	0.46	123.97	182827	rock	classic rock
291jfQK5C4tNrLUJyMARNl	These Eyes - Remastered	The Guess Who	26	291jfQK5C4tNrLUJyMARNl	Greatest Hits	1999	Classic Rock Greatest Hits	291jfQK5C4tNrLUJyMARNl	0.54	0.46	7	-8.78	1	0.03	0.127	0	0.12	0.75	96.33	225853	rock	classic rock
